sample_index,timestamp_ms,ir,red
971,13590,159449,84976
972,13609,159509,85012
973,13628,159577,85043
974,13647,159607,85066
975,13666,159607,85041
976,13685,159425,84975
977,13705,159191,84905
978,13724,158813,84805
979,13743,158458,84736
980,13762,158185,84724
981,13781,157985,84697
982,13800,157915,84680
983,13819,157914,84665
984,13839,157957,84645
985,13858,157993,84650
986,13877,158023,84680
987,13896,158086,84753
988,13915,158164,84759
989,13934,158323,84796
990,13953,158473,84792
991,13973,158585,84787
992,13992,158638,84800
993,14011,158632,84811
994,14030,158610,84848
995,14049,158573,84841
996,14068,158615,84830
997,14087,158629,84808
998,14107,158679,84804
999,14126,158703,84822
1000,14145,158750,84841
1001,14164,158765,84887
1002,14183,158808,84870
1003,14202,158912,84891
1004,14221,158984,84884
1005,14241,159048,84879
1006,14260,159095,84906
1007,14279,159129,84950
1008,14298,159176,84975
1009,14317,159235,84980
1010,14336,159312,84973
1011,14355,159425,84983
1012,14375,159489,84963
1013,14394,159433,84967
1014,14413,159199,84906
1015,14432,158862,84852
1016,14451,158502,84776
1017,14470,158168,84691
1018,14489,157966,84630
1019,14509,157787,84587
1020,14528,157704,84588
1021,14547,157686,84619
1022,14566,157656,84647
1023,14585,157679,84644
1024,14604,157746,84634
1025,14624,157856,84621
1026,14643,157949,84648
1027,14662,158084,84697
1028,14681,158186,84760
1029,14700,158257,84756
1030,14719,158336,84762
1031,14738,158366,84733
1032,14758,158391,84729
1033,14777,158384,84727
1034,14796,158378,84750
1035,14815,158370,84780
1036,14834,158385,84775
1037,14853,158424,84776
1038,14872,158507,84802
1039,14892,158597,84783
1040,14911,158641,84802
1041,14930,158717,84818
1042,14949,158744,84863
1043,14968,158783,84870
1044,14987,158845,84865
1045,15006,158928,84876
1046,15026,159014,84869
1047,15045,159069,84888
1048,15064,159115,84917
1049,15083,159172,84956
1050,15102,159212,84958
1051,15121,159287,84956
1052,15140,159266,84910
1053,15160,159075,84834
1054,15179,158748,84786
1055,15198,158329,84703
1056,15217,157970,84651
1057,15236,157707,84590
1058,15255,157529,84537
1059,15274,157444,84524
1060,15294,157421,84505
1061,15313,157410,84516
1062,15332,157407,84537
1063,15351,157421,84563
1064,15370,157453,84574
1065,15389,157578,84583
1066,15408,157750,84613
1067,15428,157875,84622
1068,15447,157995,84657
1069,15466,158038,84706
1070,15485,158046,84707
1071,15504,158066,84709
1072,15523,158063,84680
1073,15543,158115,84669
1074,15562,158135,84672
1075,15581,158176,84697
1076,15600,158208,84733
1077,15619,158221,84730
1078,15638,158299,84758
1079,15657,158374,84754
1080,15677,158465,84751
1081,15696,158530,84763
1082,15715,158592,84796
1083,15734,158639,84828
1084,15753,158688,84845
1085,15772,158773,84857
1086,15791,158870,84858
1087,15811,158959,84862
1088,15830,159028,84887
1089,15849,159102,84901
1090,15868,159145,84942
1091,15887,159120,84942
1092,15906,158997,84880
1093,15925,158732,84782
1094,15945,158391,84691
1095,15964,158026,84624
1096,15983,157705,84583
1097,16002,157483,84576
1098,16021,157350,84550
1099,16040,157313,84525
1100,16059,157321,84531
1101,16079,157390,84507
1102,16098,157409,84539
1103,16117,157439,84577
1104,16136,157514,84625
1105,16155,157616,84636
1106,16174,157780,84654
1107,16193,157932,84669
1108,16213,158037,84679
1109,16232,158076,84703
1110,16251,158050,84703
1111,16270,158052,84724
1112,16289,158028,84731
1113,16308,158057,84714
1114,16327,158112,84704
1115,16347,158142,84690
1116,16366,158216,84723
1117,16385,158218,84757
1118,16404,158274,84781
1119,16423,158361,84804
1120,16442,158434,84779
1121,16462,158522,84783
1122,16481,158577,84794
1123,16500,158646,84818
1124,16519,158679,84867
1125,16538,158762,84885
1126,16557,158785,84897
1127,16576,158865,84892
1128,16596,159019,84903
1129,16615,159096,84911
1130,16634,159143,84924
1131,16653,159068,84906
1132,16672,158800,84856
1133,16691,158469,84781
1134,16710,158077,84654
1135,16730,157762,84577
1136,16749,157523,84525
1137,16768,157355,84525
1138,16787,157286,84555
1139,16806,157263,84531
1140,16825,157291,84547
1141,16844,157326,84541
1142,16864,157391,84539
1143,16883,157484,84564
1144,16902,157591,84610
1145,16921,157716,84667
1146,16940,157814,84685
1147,16959,157900,84681
1148,16978,157964,84671
1149,16998,157985,84673
1150,17017,157991,84668
1151,17036,157950,84682
1152,17055,157950,84706
1153,17074,157951,84708
1154,17093,158005,84718
1155,17112,158072,84702
1156,17132,158134,84695
1157,17151,158182,84721
1158,17170,158223,84735
1159,17189,158267,84774
1160,17208,158290,84791
1161,17227,158374,84794
1162,17246,158462,84789
1163,17266,158531,84795
1164,17285,158605,84820
1165,17304,158660,84848
1166,17323,158729,84890
1167,17342,158764,84889
1168,17361,158826,84873
1169,17380,158783,84841
1170,17400,158569,84747
