sample_index,timestamp_ms,ir,red
836,11004,162951,85069
837,11023,162949,85043
838,11043,162926,85030
839,11062,162887,85030
840,11081,162839,85017
841,11100,162857,85066
842,11119,162831,85063
843,11138,162866,85046
844,11157,162866,85035
845,11177,162890,85026
846,11196,162940,85035
847,11215,162978,85054
848,11234,163019,85107
849,11253,163021,85093
850,11272,163060,85072
851,11291,163071,85078
852,11311,163066,85065
853,11330,162998,85038
854,11349,162996,85065
855,11368,163033,85109
856,11387,163051,85121
857,11406,163049,85108
858,11425,163033,85072
859,11445,162992,85039
860,11464,162937,85033
861,11483,162889,85029
862,11502,162861,85071
863,11521,162839,85072
864,11540,162812,85042
865,11559,162804,85038
866,11579,162848,85026
867,11598,162883,85033
868,11617,162917,85047
869,11636,162914,85081
870,11655,162892,85074
871,11674,162933,85074
872,11693,162990,85064
873,11713,163055,85057
874,11732,163109,85066
875,11751,163076,85082
876,11770,163064,85113
877,11789,163022,85108
878,11808,163022,85100
879,11827,162997,85064
880,11847,163003,85044
881,11866,162945,85018
882,11885,162940,85041
883,11904,162886,85049
884,11923,162791,85040
885,11942,162742,85042
886,11961,162743,85024
887,11981,162767,85001
888,12000,162809,85010
889,12019,162825,85014
890,12038,162765,85039
891,12057,162662,85027
892,12076,162619,85025
893,12095,162676,85025
894,12115,162813,85010
895,12134,162865,85010
896,12153,162828,84986
897,12172,162713,85020
898,12191,162669,85013
899,12210,162727,85052
900,12229,162806,85014
901,12249,162828,84999
902,12268,162765,84979
903,12287,162669,84962
904,12306,162590,84987
905,12325,162575,84990
906,12344,162535,84975
907,12363,162436,84935
908,12383,162404,84906
909,12402,162364,84912
910,12421,162400,84933
911,12440,162463,84968
912,12459,162504,84969
913,12478,162402,84949
914,12497,162347,84927
915,12516,162407,84931
916,12536,162514,84930
917,12555,162646,84962
918,12574,162644,84979
919,12593,162594,84993
920,12612,162546,84955
921,12631,162552,84965
922,12650,162650,84963
923,12670,162756,84982
924,12689,162807,84983
925,12708,162771,84995
926,12727,162630,84981
927,12746,162466,84967
928,12765,162416,84927
929,12784,162505,84955
930,12804,162610,84947
931,12823,162709,84981
932,12842,162734,85007
933,12861,162735,85014
934,12880,162744,85018
935,12899,162759,85010
936,12918,162824,85028
937,12938,162928,85004
938,12957,163014,85026
939,12976,163061,85055
940,12995,163063,85087
941,13014,163034,85075
942,13033,163023,85065
943,13052,163073,85048
944,13072,163092,85037
945,13091,163144,85062
946,13110,163134,85077
947,13129,163069,85078
948,13148,162957,85051
949,13167,162865,85020
950,13186,162867,85013
951,13206,162848,84996
952,13225,162889,85019
953,13244,162962,85050
954,13263,163053,85094
955,13282,163000,85086
956,13301,163012,85079
957,13320,163094,85069
958,13340,163207,85070
959,13359,163298,85099
960,13378,163313,85119
961,13397,163305,85134
962,13416,163298,85146
963,13435,163346,85131
964,13454,163371,85106
965,13474,163412,85106
966,13493,163468,85130
967,13512,163413,85118
968,13531,163253,85118
969,13550,163074,85081
970,13569,162992,85053
971,13588,162971,85043
972,13608,162999,85010
973,13627,162985,85029
974,13646,162997,85052
975,13665,162990,85091
976,13684,162996,85093
977,13703,163084,85087
978,13722,163169,85078
979,13742,163269,85091
980,13761,163310,85093
981,13780,163362,85122
982,13799,163373,85137
983,13818,163373,85149
984,13837,163376,85121
985,13856,163377,85114
986,13876,163438,85095
987,13895,163392,85094
988,13914,163406,85104
989,13933,163358,85122
990,13952,163244,85094
991,13971,163137,85066
992,13990,163030,85015
993,14010,162992,85002
994,14029,163001,84991
995,14048,163049,85022
996,14067,163073,85075
997,14086,163059,85070
998,14105,163093,85063
999,14124,163085,85049
1000,14144,163133,85044
1001,14163,163129,85031
1002,14182,163138,85032
1003,14201,163122,85077
1004,14220,163154,85090
1005,14239,163201,85099
1006,14258,163270,85086
1007,14278,163311,85062
1008,14297,163228,85040
1009,14316,163171,85034
1010,14335,163140,85066
1011,14354,163077,85063
1012,14373,163022,85063
1013,14392,162949,84993
1014,14412,162909,84984
1015,14431,162848,84961
1016,14450,162797,84965
1017,14469,162796,85012
1018,14488,162808,85025
1019,14507,162868,85028
1020,14526,162939,85021
1021,14546,162957,84986
1022,14565,162891,84980
1023,14584,162887,85003
1024,14603,162912,85033
1025,14622,162986,85065
1026,14641,163077,85079
1027,14660,163072,85041
1028,14679,163044,85010
1029,14699,162972,85010
1030,14718,162974,85039
1031,14737,163049,85093
1032,14756,163108,85086
1033,14775,163081,85073
1034,14794,162948,85021
1035,14813,162834,84994
1036,14833,162704,84943
1037,14852,162688,84984
1038,14871,162742,85001
1039,14890,162810,85031
1040,14909,162835,85030
1041,14928,162818,85002
1042,14947,162851,85007
1043,14967,162888,85007
1044,14986,162976,85034
1045,15005,163013,85074
1046,15024,163036,85079
1047,15043,163081,85084
1048,15062,163074,85079
1049,15081,163163,85065
1050,15101,163220,85077
1051,15120,163291,85087
1052,15139,163250,85092
1053,15158,163162,85119
1054,15177,163116,85114
1055,15196,163105,85080
1056,15215,163073,85055
1057,15235,162980,85006
1058,15254,162847,84989
1059,15273,162737,85001
1060,15292,162687,85041
1061,15311,162731,85039
1062,15330,162790,85033
1063,15349,162851,85016
1064,15369,162825,85014
1065,15388,162831,85036
1066,15407,162815,85044
1067,15426,162778,85085
1068,15445,162761,85061
1069,15464,162801,85048
1070,15483,162834,85047
1071,15503,162893,85047
1072,15522,162918,85058
1073,15541,162894,85080
1074,15560,162849,85089
1075,15579,162808,85095
1076,15598,162798,85078
1077,15617,162747,85030
1078,15637,162695,84991
1079,15656,162674,84997
1080,15675,162622,85003
1081,15694,162618,85027
1082,15713,162569,85019
1083,15732,162617,85016
1084,15751,162647,85017
1085,15771,162719,85007
1086,15790,162763,85015
1087,15809,162765,85016
1088,15828,162786,85057
1089,15847,162784,85061
1090,15866,162839,85036
1091,15885,162879,85046
1092,15905,162891,85013
1093,15924,162908,85029
1094,15943,162882,85037
1095,15962,162848,85067
1096,15981,162828,85036
1097,16000,162869,85043
1098,16019,162835,85021
1099,16039,162740,84972
1100,16058,162640,84965
1101,16077,162577,84967
1102,16096,162548,84995
1103,16115,162509,84980
1104,16134,162531,84968
1105,16153,162527,84957
1106,16173,162521,84943
1107,16192,162517,84942
1108,16211,162518,84957
1109,16230,162521,84987
1110,16249,162543,84985
1111,16268,162607,84976
1112,16287,162630,84969
1113,16307,162667,84964
1114,16326,162655,84952
1115,16345,162634,84949
1116,16364,162624,85005
1117,16383,162634,84998
