sample_index,timestamp_ms,ir,red
1165,17289,160475,96116
1166,17308,160495,96129
1167,17327,160566,96126
1168,17346,160646,96138
1169,17366,160686,96126
1170,17385,160665,96139
1171,17404,160592,96100
1172,17423,160402,96105
1173,17442,160230,96052
1174,17461,160090,96024
1175,17480,159972,95983
1176,17500,159942,95942
1177,17519,159877,95932
1178,17538,159825,95944
1179,17557,159765,95948
1180,17576,159683,95948
1181,17595,159648,95938
1182,17614,159631,95899
1183,17633,159687,95905
1184,17653,159727,95890
1185,17672,159766,95931
1186,17691,159760,95958
1187,17710,159800,95989
1188,17729,159801,95979
1189,17748,159827,95988
1190,17767,159885,95976
1191,17787,159936,95965
1192,17806,159978,95989
1193,17825,159992,96000
1194,17844,160010,96043
1195,17863,160027,96058
1196,17882,160076,96047
1197,17901,160127,96049
1198,17921,160214,96055
1199,17940,160251,96057
1200,17959,160302,96069
1201,17978,160308,96101
1202,17997,160351,96137
1203,18016,160376,96141
1204,18035,160435,96121
1205,18054,160501,96135
1206,18074,160557,96108
1207,18093,160593,96139
1208,18112,160613,96182
1209,18131,160575,96176
1210,18150,160445,96136
1211,18169,160281,96085
1212,18188,160087,96016
1213,18208,159947,95959
1214,18227,159826,95946
1215,18246,159753,95933
1216,18265,159653,95949
1217,18284,159593,95932
1218,18303,159550,95936
1219,18322,159508,95904
1220,18342,159496,95909
1221,18361,159485,95872
1222,18380,159511,95915
1223,18399,159509,95932
1224,18418,159548,95977
1225,18437,159584,95980
1226,18456,159653,95962
1227,18475,159709,95964
1228,18495,159736,95972
1229,18514,159765,95990
1230,18533,159790,95994
1231,18552,159806,96042
1232,18571,159824,96040
1233,18590,159885,96046
1234,18609,159939,96048
1235,18629,160023,96040
1236,18648,160062,96062
1237,18667,160109,96076
1238,18686,160136,96124
1239,18705,160157,96147
1240,18724,160206,96155
1241,18743,160261,96142
1242,18762,160345,96125
1243,18782,160377,96130
1244,18801,160431,96162
1245,18820,160433,96194
1246,18839,160478,96226
1247,18858,160498,96225
1248,18877,160565,96229
1249,18896,160579,96197
1250,18916,160469,96160
1251,18935,160295,96120
1252,18954,160070,96061
1253,18973,159872,96071
1254,18992,159728,96024
1255,19011,159639,95993
1256,19030,159588,95982
1257,19050,159561,95945
1258,19069,159491,95960
1259,19088,159449,95949
1260,19107,159420,95974
1261,19126,159372,95970
1262,19145,159351,95986
1263,19164,159403,95962
1264,19183,159505,95980
1265,19203,159557,95974
1266,19222,159586,95996
1267,19241,159607,96029
1268,19260,159628,96056
1269,19279,159632,96053
1270,19298,159689,96054
1271,19317,159726,96049
1272,19337,159780,96046
1273,19356,159836,96065
1274,19375,159847,96083
1275,19394,159878,96126
