sample_index,timestamp_ms,ir,red
1090,15862,162416,95676
1091,15881,162512,95683
1092,15901,162575,95681
1093,15920,162614,95686
1094,15939,162669,95704
1095,15958,162712,95747
1096,15977,162763,95780
1097,15996,162808,95768
1098,16015,162779,95730
1099,16035,162645,95666
1100,16054,162314,95586
1101,16073,162025,95516
1102,16092,161762,95519
1103,16111,161564,95462
1104,16130,161419,95448
1105,16149,161340,95395
1106,16168,161331,95376
1107,16188,161281,95354
1108,16207,161236,95352
1109,16226,161184,95363
1110,16245,161153,95366
1111,16264,161126,95375
1112,16283,161214,95395
1113,16302,161283,95371
1114,16322,161385,95370
1115,16341,161431,95396
1116,16360,161459,95406
1117,16379,161510,95460
1118,16398,161528,95469
1119,16417,161607,95464
1120,16436,161677,95473
1121,16456,161791,95483
1122,16475,161855,95507
1123,16494,161906,95523
1124,16513,161948,95568
1125,16532,162001,95589
1126,16551,162072,95604
1127,16570,162156,95611
1128,16590,162270,95600
1129,16609,162331,95610
1130,16628,162371,95643
1131,16647,162410,95667
1132,16666,162457,95687
1133,16685,162487,95681
1134,16704,162516,95670
1135,16723,162586,95674
1136,16743,162650,95653
1137,16762,162682,95686
1138,16781,162741,95739
1139,16800,162814,95772
1140,16819,162811,95754
1141,16838,162734,95724
1142,16857,162513,95638
1143,16877,162228,95565
1144,16896,161946,95502
1145,16915,161713,95461
1146,16934,161546,95469
1147,16953,161412,95446
1148,16972,161347,95415
1149,16991,161281,95384
1150,17011,161264,95361
1151,17030,161212,95358
1152,17049,161162,95337
1153,17068,161143,95375
1154,17087,161153,95405
1155,17106,161209,95400
1156,17125,161296,95407
1157,17144,161422,95410
1158,17164,161478,95399
1159,17183,161490,95415
1160,17202,161492,95435
1161,17221,161495,95454
1162,17240,161482,95437
1163,17259,161508,95417
1164,17278,161537,95404
1165,17298,161599,95406
1166,17317,161634,95416
1167,17336,161662,95440
1168,17355,161719,95500
1169,17374,161755,95501
1170,17393,161836,95513
1171,17412,161921,95514
1172,17432,162040,95521
1173,17451,162088,95537
1174,17470,162148,95554
1175,17489,162175,95607
1176,17508,162217,95608
1177,17527,162266,95629
1178,17546,162340,95620
1179,17565,162459,95637
1180,17585,162548,95633
1181,17604,162616,95687
1182,17623,162603,95672
1183,17642,162509,95680
1184,17661,162232,95589
1185,17680,161934,95501
1186,17699,161646,95410
1187,17719,161396,95342
1188,17738,161235,95321
1189,17757,161096,95315
1190,17776,161041,95350
1191,17795,160945,95316
1192,17814,160929,95298
1193,17833,160901,95245
1194,17853,160885,95242
1195,17872,160848,95218
1196,17891,160863,95232
1197,17910,160910,95299
1198,17929,160967,95303
1199,17948,161050,95327
1200,17967,161100,95313
1201,17987,161221,95328
1202,18006,161248,95322
1203,18025,161300,95349
1204,18044,161309,95385
1205,18063,161340,95393
1206,18082,161380,95404
1207,18101,161451,95402
1208,18120,161547,95406
1209,18140,161620,95415
1210,18159,161695,95446
1211,18178,161753,95484
1212,18197,161782,95514
1213,18216,161852,95538
1214,18235,161948,95556
1215,18254,162026,95539
1216,18274,162114,95525
1217,18293,162139,95536
1218,18312,162204,95568
1219,18331,162247,95606
1220,18350,162282,95628
1221,18369,162331,95614
1222,18388,162214,95563
1223,18408,162012,95479
1224,18427,161667,95398
1225,18446,161364,95346
1226,18465,161123,95358
1227,18484,160987,95327
1228,18503,160924,95298
1229,18522,160887,95251
1230,18541,160894,95239
1231,18561,160842,95224
1232,18580,160826,95236
1233,18599,160784,95239
1234,18618,160794,95271
1235,18637,160839,95288
1236,18656,160931,95290
1237,18675,161034,95297
1238,18695,161130,95288
1239,18714,161162,95309
1240,18733,161169,95319
1241,18752,161195,95359
1242,18771,161228,95386
1243,18790,161291,95381
1244,18809,161361,95361
1245,18829,161450,95369
1246,18848,161502,95393
1247,18867,161545,95421
1248,18886,161598,95456
1249,18905,161650,95477
1250,18924,161701,95491
1251,18943,161773,95482
1252,18962,161863,95487
1253,18982,161934,95485
1254,19001,161961,95507
1255,19020,161995,95535
1256,19039,162025,95565
1257,19058,162084,95558
1258,19077,162166,95569
1259,19096,162224,95558
1260,19116,162138,95510
1261,19135,161872,95457
1262,19154,161515,95370
1263,19173,161179,95344
1264,19192,160876,95289
1265,19211,160729,95235
1266,19230,160629,95208
1267,19250,160615,95178
1268,19269,160554,95159
